SEANCE,CODE,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,CAPITAUX
2019-07-22,"713001                   GIF-FILTER                ,69          ,69",,0.67,0.67,0.67,805712,5398.19
2019-07-22,"731013                   HANNIBAL LEASE           6,55         6,55",0.0,6.55,0.0,0.0,0,
2019-07-22,"320075                   ICF                     209,9        209,9",207.121,210.0,207.0,212.5,247,5030.4
2019-07-22,"644001                   MAGASIN GENERAL         34,25        34,25",0.0,34.25,0.0,0.0,0,
2019-07-22,"100010                   MONOPRIX                  8,5          8,5",,8.69,8.69,8.69,401,347.6
2019-07-22,"762001                   MPBS                      5,3          5,3",,5.4,5.3,5.44,30509,16461.5
2019-07-22,"753001                   ONE TECH HOLDING         15,2         15,2",,15.3,15.2,15.3,1067126,163166.2
2019-07-22,"570001                   POULINA GP HOLDING      12,94        12,79",,12.9,12.79,12.94,4668,6021.5
2019-07-22,"761001                   SAH                     11,85        11,85",,11.88,11.7,11.89,219711,25907.17
2019-07-22,"110025                   SFBT                     19,3         19,3",,19.4,19.29,19.4,9099251,75623.71
2019-07-22,"659001                   SIAME                    2,83         2,83",,2.83,2.77,2.83,41206,11485.8
2019-07-22,"400005                   SIMPAR                  32,96        32,96",0.0,32.96,0.0,0.0,0,
2019-07-22,"678001                   SOMOCER                  1,02         1,02",11.0,1.0,0.99,1.01,8885431,88824.61
2019-07-22,"729001                   SOPAT                    2,04         2,04",0.0,2.04,0.0,0.0,0,
2019-07-22,"653001                   SOTETEL                   6,6          6,6",,6.6,6.41,6.66,1077822,69228.78
2019-07-22,"763001                   SOTIPAPIER               6,78         6,69",,6.69,6.58,6.78,1061737,70094.16
2019-07-22,"666001                   SOTRAPIL                13,68        13,68",,14.09,14.09,14.09,2043,2874.36
2019-07-22,"658001                   SOTUMAG                  2,33         2,32",,2.31,2.27,2.33,2129941,49062.19
2019-07-22,"656001                   SOTUVER                  9,65         9,65",,9.7,9.7,9.8,23967,23258.1
2019-07-22,606001                   STAR                      138          138,134138.0,138.0,134.0,138.0,2315,31553.89
2019-07-22,"260095                   STB                       3,6          3,6",,3.59,3.59,3.59,1201,430.8
2019-07-22,"744001                   TELNET HOLDING           10,3         10,3",,10.1,10.1,10.3,517145,52336.56
2019-07-22,727001                   TPR                         5            5,55.04,5.04,5.0,5.06,1515717,76381.34
2019-07-22,"738001                   TUNIS RE                 7,51          7,6",,7.52,7.51,7.65,105575,79290.04
2019-07-22,"120040                   TUNISAIR                  ,68          ,68",,0.67,0.67,0.68,69219,4663.54
2019-07-22,"210090                   TUNISIE LEASING F        9,09         9,09",,9.1,9.1,9.36,6475,5894.79
2019-07-22,"769001                   UADH                     1,28         1,28",,1.27,1.25,1.27,122,15.04
2019-07-22,"390010                   UIB                     22,51        22,51",,22.6,22.52,22.6,3167,7136.4
2019-07-22,"772001                   UNIMED                  10,75        10,75",,10.73,10.56,10.73,10209,10862.9
2019-07-22,"720001                   WIFACK INT BANK          6,63         6,63",0.0,6.63,0.0,0.0,0,
2019-07-22,"230035                   AIR LIQUDE TSIE          82,5         83,9",,82.4,82.4,82.5,1306,10720.4
2019-07-22,"380070                   ALKIMIA                 35,35        35,35",0.0,35.35,0.0,0.0,0,
2019-07-22,"655001                   ASSURANCES SALIM        26,99        26,99",0.0,26.99,0.0,0.0,0,
2019-07-22,"300045                   ASTREE                  53,25        53,25",0.0,51.66,0.0,0.0,0,
2019-07-22,"758001                   BEST LEASE               1,77         1,77",0.0,1.77,0.0,0.0,0,
2019-07-22,"130055                   BTE (ADP)                8,94         8,94",,8.68,8.68,8.68,452,390.6
2019-07-22,"735001                   CIMENTS DE BIZERTE        1,1          1,1",0.0,1.1,0.0,0.0,0,
2019-07-22,"330090                   ELBENE INDUSTRIE         1,96         1,96",0.0,1.96,0.0,0.0,0,
2019-07-22,"672004                   MODERN LEASING            1,6          1,6",0.0,1.6,0.0,0.0,0,
2019-07-22,250065                   PLAC. TSIE-SICAF           42           42,0.0,42.0,0.0,0.0,0,
2019-07-22,"667001                   SIPHAT                   3,24         3,34",,3.24,3.24,3.24,1002,324.0
2019-07-22,"718001                   SITS                      1,5          1,5",0.0,1.5,0.0,0.0,0,
2019-07-22,"140070                   SPDIT - SICAF            8,85         8,85",,8.85,8.85,8.85,201,177.0
2019-07-22,"664001                   STEQ                     4,67         4,67",0.0,4.67,0.0,0.0,0,
2019-07-22,"410020                   TUNINVEST-SICAR          5,45         5,45",,5.61,5.61,5.61,11,5.61
2019-07-22,"240050                   UBCI                    24,41        24,41",0.0,24.41,0.0,0.0,0,
2019-07-22,"768001                   ASS MULTI ITTIHAD        2,66         2,59",,2.73,2.66,2.73,62,16.31
2019-07-22,"430030                   SITEX                    7,49         7,49",0.0,7.49,0.0,0.0,0,
2019-07-22,"617001                   STE TUN. DU SUCRE       12,24        12,24",0.0,12.24,0.0,0.0,0,
2019-07-23,725001                   ADWYA                       4            4,4.044,4.0,4.0,4.04,10014,4044.0
2019-07-23,"340005                   AMEN BANK               27,99        27,99",,27.99,27.5,28.0,3999,11073.95
2019-07-23,730001                   ARTES                       6            6,,6.02,6.02,6.03,2254,1354.7
2019-07-23,"714001                   ASSAD                     7,4          7,4",,7.31,7.3,7.39,565,409.39
2019-07-23,"360035                   ATB                      4,21         4,21",,4.15,4.03,4.39,801821573,34092.42
2019-07-23,"774001                   ATELIER MEUBLE INT       4,13         4,13",,4.07,4.04,4.13,808742,32807.18
2019-07-23,"470010                   ATL                      1,65         1,65",,1.65,1.63,1.65,20017,3279.65
2019-07-23,"160015                   ATTIJARI BANK            34,4         34,4",,34.2,34.02,34.2,106318,36210.42
2019-07-23,"661001                   ATTIJARI LEASING         13,4         13,4",,13.4,13.4,13.7,82,108.7
2019-07-23,"190060                   BH                      12,28        12,28",,12.25,12.25,12.28,253,306.55
2019-07-23,180045                   BIAT                      116          116,116116.0,116.0,116.0,116.0,405,4640.0
2019-07-23,"310060                   BNA                      13,1         13,1",,13.07,13.07,13.1,11515,15064.42
2019-07-23,"220005                   BT                       7,42         7,42",,7.44,7.42,7.44,524213,38896.04
2019-07-23,"759001                   CELLCOM                  2,19         2,19",0.0,2.19,0.0,0.0,0,
2019-07-23,"420085                   CIL                      15,3         15,3",,15.39,15.38,15.39,118820,18283.18
2019-07-23,"755001                   CITY CARS                9,88         9,61",,9.8,9.61,9.88,47416,4592.07
2019-07-23,"767001                   DELICE HOLDING          11,19        11,28",,11.19,11.19,11.19,242,268.56
2019-07-23,"665001                   ELECTROSTAR               ,95          ,95",,0.93,0.93,0.93,3204,
2019-07-23,741001                   ENNAKL AUTOMOBILES         12           12,11.9512,12.0,11.95,12.0,14817,17747.0
2019-07-23,"721001                   ESSOUKNA                 2,36         2,36",,2.36,2.36,2.36,151,35.4
2019-07-23,"757001                   EURO-CYCLES             16,22           16",,15.97,15.95,16.22,212839,33979.76
2019-07-23,"713001                   GIF-FILTER                ,67          ,67",,0.67,0.65,0.67,4054,267.35
2019-07-23,"731013                   HANNIBAL LEASE           6,55         6,55",0.0,6.55,0.0,0.0,0,
2019-07-23,320075                   ICF                       210          210,210209.5,209.5,209.5,211.95,1238,25846.99
2019-07-23,"644001                   MAGASIN GENERAL         34,25        34,25",0.0,34.25,0.0,0.0,0,
2019-07-23,"100010                   MONOPRIX                 8,69         8,69",,8.3,8.3,8.59,7918,6693.9
2019-07-23,"762001                   MPBS                     5,35          5,4",,5.22,5.22,5.35,21978,11626.45
2019-07-23,"753001                   ONE TECH HOLDING        15,44         15,3",,15.3,15.3,15.44,15249,23351.38
2019-07-23,"570001                   POULINA GP HOLDING       12,9         12,9",,12.85,12.85,12.9,4024,5185.3
2019-07-23,"761001                   SAH                     11,88        11,88",,11.53,11.6,11.88,600119,
2019-07-23,"110025                   SFBT                     19,4         19,4",,19.2,19.2,19.5,11994952,31604.83
2019-07-23,"659001                   SIAME                    2,83         2,83",0.0,2.83,0.0,0.0,0,
2019-07-23,"400005                   SIMPAR                  32,96        32,96",0.0,32.96,0.0,0.0,0,
2019-07-23,"678001                   SOMOCER                  1,01            1",,1.01,0.99,1.02,2328828,23162.63
2019-07-23,"729001                   SOPAT                    2,06         2,04",2.062,2.0,2.0,2.06,19229,3894.88
2019-07-23,"653001                   SOTETEL                   6,6          6,6",,6.54,6.41,6.6,398016,25524.26
2019-07-23,"763001                   SOTIPAPIER               6,69         6,69",,6.64,6.5,6.7,308623,20222.73
2019-07-23,"666001                   SOTRAPIL                14,09        14,09",,13.72,13.72,14.35,2303,3281.6
2019-07-23,"658001                   SOTUMAG                  2,31         2,31",,2.32,2.3,2.32,816116,18843.94
2019-07-23,"656001                   SOTUVER                   9,7          9,7",,9.84,9.75,9.84,352817,34549.29
2019-07-23,606001                   STAR                      138          138,138138.0,138.0,138.0,138.0,11,138.0
2019-07-23,"260095                   STB                      3,59         3,59",,3.62,3.59,3.62,26838,9650.06
2019-07-23,"744001                   TELNET HOLDING           10,1         10,1",,10.1,10.0,10.1,17558501,75709.11
2019-07-23,"727001                   TPR                      5,04         5,04",,5.04,5.04,5.04,11079,5579.28
2019-07-23,"738001                   TUNIS RE                 7,52         7,52",,7.65,7.52,7.65,704,529.0
2019-07-23,"120040                   TUNISAIR                  ,66          ,67",,0.67,0.66,0.67,739612,4954.65
2019-07-23,"210090                   TUNISIE LEASING F         9,1          9,1",,9.09,9.09,9.44,104717,9535.1
2019-07-23,"769001                   UADH                      1,3         1,27",,1.28,1.28,1.3,552,70.5
2019-07-23,"390010                   UIB                      22,6         22,6",,22.52,22.52,22.6,161719,36509.72
2019-07-23,"772001                   UNIMED                  10,73        10,73",,10.6,10.5,10.73,783434,82391.9
2019-07-23,"720001                   WIFACK INT BANK          6,63         6,63",0.0,6.63,0.0,0.0,0,
2019-07-23,"230035                   AIR LIQUDE TSIE          82,4         82,4",,82.4,82.4,82.4,1088,8899.2
2019-07-23,"380070                   ALKIMIA                 35,35        35,35",0.0,35.35,0.0,0.0,0,
2019-07-23,"655001                   ASSURANCES SALIM        26,99        26,99",0.0,26.99,0.0,0.0,0,
2019-07-23,"300045                   ASTREE                  50,12        51,66",,50.12,50.12,50.12,11,50.12
2019-07-23,"758001                   BEST LEASE               1,77         1,77",0.0,1.77,0.0,0.0,0,
2019-07-23,"130055                   BTE (ADP)                8,68         8,68",,8.5,8.5,8.5,4505,3825.0
2019-07-23,"735001                   CIMENTS DE BIZERTE        1,1          1,1",0.0,1.1,0.0,0.0,0,
2019-07-23,"330090                   ELBENE INDUSTRIE         1,96         1,96",0.0,1.96,0.0,0.0,0,
2019-07-23,"672004                   MODERN LEASING            1,6          1,6",0.0,1.6,0.0,0.0,0,
2019-07-23,250065                   PLAC. TSIE-SICAF           42           42,0.0,42.0,0.0,0.0,0,
2019-07-23,"667001                   SIPHAT                   3,24         3,24",0.0,3.38,0.0,0.0,0,
2019-07-23,"718001                   SITS                      1,5          1,5",0.0,1.5,0.0,0.0,0,
2019-07-23,"140070                   SPDIT - SICAF            8,85         8,85",0.0,8.85,0.0,0.0,0,
2019-07-23,"664001                   STEQ                     4,67         4,67",0.0,4.67,0.0,0.0,0,
2019-07-23,"410020                   TUNINVEST-SICAR          5,77         5,61",,5.77,5.77,5.77,112,63.47
2019-07-23,"240050                   UBCI                    23,68        24,41",,23.68,23.68,23.68,11,23.68
2019-07-23,"768001                   ASS MULTI ITTIHAD        2,76         2,73",,2.76,2.76,2.76,259010,7148.4
2019-07-23,"430030                   SITEX                    7,49         7,49",0.0,7.49,0.0,0.0,0,
2019-07-23,"617001                   STE TUN. DU SUCRE       12,18        12,24",,12.18,12.18,12.18,211,255.78
2019-07-24,725001                   ADWYA                       4            4,44.0,4.0,4.0,4.04,348430,13978.0
2019-07-24,"340005                   AMEN BANK               27,99        27,99",,27.99,27.99,27.99,1502,4198.5
2019-07-24,"730001                   ARTES                    6,02         6,02",,6.01,6.0,6.03,164015,9860.89
2019-07-24,"714001                   ASSAD                    7,31         7,31",,7.39,7.25,7.44,2566,1884.8
2019-07-24,"360035                   ATB                      4,15         4,15",44.28,4.28,3.97,4.33,4962597,201577.8
2019-07-24,"774001                   ATELIER MEUBLE INT       4,07         4,07",,4.05,4.05,4.07,3975,1607.87
2019-07-24,"470010                   ATL                      1,65         1,65",,1.65,1.63,1.65,73028,12021.08
2019-07-24,"160015                   ATTIJARI BANK            34,2         34,2",,34.4,34.0,34.4,149713,51110.0
2019-07-24,"661001                   ATTIJARI LEASING         13,4         13,4",,13.4,13.4,13.4,1253,1675.0
2019-07-24,"190060                   BH                      12,25        12,25",0.0,12.25,0.0,0.0,0,
2019-07-24,180045                   BIAT                      116          116,115115.0,115.0,115.0,115.0,11911,13685.0
