SEANCE,CODE,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,CAPITAUX
2018-01-24,"772001                   UNIMED                    8,2          8,2",,8.2,8.05,8.2,447510,36113.2
2018-01-24,"720001                   WIFACK INT BANK          7,05         7,05",77.08,7.08,7.0,7.08,9094,6415.52
2018-01-24,230035                   AIR LIQUDE TSIE            88           88,8787.0,87.0,87.0,87.0,252,2175.0
2018-01-24,"380070                   ALKIMIA                  40,7         40,7",0.0,40.7,0.0,0.0,0,
2018-01-24,"655001                   ASSURANCES SALIM        33,96        33,96",0.0,33.96,0.0,0.0,0,
2018-01-24,"300045                   ASTREE                  33,99        33,99",0.0,33.99,0.0,0.0,0,
2018-01-24,"758001                   BEST LEASE               1,85         1,85",,1.85,1.85,1.85,5001,925.0
2018-01-24,"130055                   BTE (ADP)                17,4         17,4",,16.88,16.88,16.88,1054,1772.4
2018-01-24,"735001                   CIMENTS DE BIZERTE       2,21         2,21",0.0,2.21,0.0,0.0,0,
2018-01-24,"330090                   ELBENE INDUSTRIE         3,58         3,58",0.0,3.58,0.0,0.0,0,
2018-01-24,"320075                   ICF                      31,2         31,2",,32.6,32.6,32.6,906,2934.0
2018-01-24,"672004                   MODERN LEASING           3,96         3,96",,3.96,3.96,3.97,20466,8103.37
2018-01-24,"250065                   PLAC. TSIE-SICAF        40,81        40,81",0.0,40.81,0.0,0.0,0,
2018-01-24,"667001                   SIPHAT                   5,25         5,25",,5.48,5.48,5.48,52,27.4
2018-01-24,"140070                   SPDIT - SICAF             8,2          8,1",,8.2,8.2,8.2,6525,5346.4
2018-01-24,"664001                   STEQ                     7,92         7,92",0.0,7.92,0.0,0.0,0,
2018-01-24,"410020                   TUNINVEST-SICAR          6,38         6,38",,6.38,6.38,6.38,252,159.5
2018-01-24,240050                   UBCI                       23           23,0.0,23.0,0.0,0.0,0,
2018-01-24,"768001                   ASS MULTI ITTIHAD        7,99         7,97",,8.01,7.99,8.01,178026,14247.5
2018-01-24,"430030                   SITEX                    6,07         6,07",0.0,6.07,0.0,0.0,0,
2018-01-24,"617001                   STE TUN. DU SUCRE        7,09         7,09",0.0,7.09,0.0,0.0,0,
2018-01-25,"725001                   ADWYA                    5,84         5,81",,5.93,5.84,6.01,582821703,47972.34
2018-01-25,340005                   AMEN BANK                  24           24,,23.99,23.3,23.99,176819,41515.36
2018-01-25,"730001                   ARTES                    6,71         6,71",,6.63,6.6,6.71,1258854,83246.94
2018-01-25,"714001                   ASSAD                    9,52          9,5",,9.75,9.52,9.75,21901902,12615.67
2018-01-25,"360035                   ATB                      4,14         4,14",,4.13,4.1,4.13,304814,12504.71
2018-01-25,"774001                   ATELIER MEUBLE INT        2,4         2,37",,2.37,2.36,2.4,583112,13768.66
2018-01-25,"470010                   ATL                       3,3          3,3",,3.3,3.25,3.3,13014,4244.8
2018-01-25,"160015                   ATTIJARI BANK           43,45        43,35",,43.09,43.09,43.45,6826662,94745.85
2018-01-25,"661001                   ATTIJARI LEASING         17,9         17,9",,18.14,17.8,18.14,28139,50115.53
2018-01-25,"190060                   BH                       18,4         18,4",,18.4,18.3,18.49,8075421,48063.22
2018-01-25,"180045                   BIAT                   128,11        128,1",,127.9,125.13,128.11,1180311,50805.83
2018-01-25,"310060                   BNA                     11,77        11,77",11.7712,12.0,11.6,12.0,1112658912,99578.03
2018-01-25,"220005                   BT                        7,9          7,9",,7.9,7.82,7.9,3715499,293339.8
2018-01-25,"759001                   CELLCOM                  1,64         1,64",,1.7,1.68,1.7,3364,564.98
2018-01-25,"420085                   CIL                     17,95        17,95",0.0,17.95,0.0,0.0,0,
2018-01-25,"755001                   CITY CARS               12,18        12,18",0.0,12.18,0.0,0.0,0,
2018-01-25,"767001                   DELICE HOLDING          17,28        17,28",,17.28,17.14,17.28,10756,18563.13
2018-01-25,"665001                   ELECTROSTAR              2,57         2,57",,2.72,2.57,2.72,11042110,29967.84
2018-01-25,"741001                   ENNAKL AUTOMOBILES       11,5         11,2",,11.3,11.16,11.5,118913,13389.62
2018-01-25,"721001                   ESSOUKNA                 3,76         3,76",0.0,3.76,0.0,0.0,0,
2018-01-25,"757001                   EURO-CYCLES             26,55         26,5",,26.8,26.55,27.1,8265802,22616.01
2018-01-25,"713001                   GIF-FILTER               1,53         1,54",,1.5,1.5,1.53,607025,9190.09
2018-01-25,"731013                   HANNIBAL LEASE           8,16         8,16",,8.17,8.15,8.17,505015,41248.34
2018-01-25,"644001                   MAGASIN GENERAL          38,9         38,9",3939.0,39.0,39.0,39.0,11,39.0
2018-01-25,"100010                   MONOPRIX                12,35        12,35",,12.35,12.21,12.36,168912,20848.18
2018-01-25,"762001                   MPBS                     3,28         3,25",,3.28,3.2,3.28,187010,6047.6
2018-01-25,"753001                   ONE TECH HOLDING         14,3        13,98",,13.98,13.91,14.3,7719361,9296.98
2018-01-25,"570001                   POULINA GP HOLDING      10,68        10,65",,10.64,10.6,10.68,962962610,26421.24
2018-01-25,"761001                   SAH                      15,2         15,2",,15.2,15.2,15.26,13781762,9762.11
2018-01-25,"110025                   SFBT                    19,61        19,61",,19.65,19.61,19.75,282022,55503.37
2018-01-25,"659001                   SIAME                    2,33         2,33",,2.33,2.27,2.33,29608,6768.7
2018-01-25,400005                   SIMPAR                     44           44,,43.3,43.3,43.8,160719,70248.1
2018-01-25,"718001                   SITS                      2,4          2,4",,2.4,2.4,2.4,3002,720.0
2018-01-25,"678001                   SOMOCER                  1,27         1,26",,1.27,1.25,1.28,3280444,41648.01
2018-01-25,"729001                   SOPAT                     ,72          ,72",,0.72,0.72,0.75,2125127,15302.58
2018-01-25,"653001                   SOTETEL                   2,8          2,8",,2.8,2.8,2.8,201,56.0
2018-01-25,"763001                   SOTIPAPIER               3,22         3,22",,3.22,3.2,3.25,2783621,89123.92
2018-01-25,"666001                   SOTRAPIL                 12,9         12,9",,12.9,12.9,12.9,141611,18266.4
2018-01-25,"658001                   SOTUMAG                  1,97         1,97",,1.97,1.92,1.98,304522,5893.25
2018-01-25,"656001                   SOTUVER                  5,23         5,23",,5.24,5.18,5.24,251319,13141.4
2018-01-25,606001                   STAR                       91           91,,89.24,88.33,90.5,35611,31731.5
2018-01-25,"260095                   STB                       3,6          3,6",,3.59,3.59,3.67,288510,10376.4
2018-01-25,"744001                   TELNET HOLDING           6,71          6,7",,7.1,6.7,7.1,787081735,46738.64
2018-01-25,"727001                   TPR                      3,57         3,58",,3.6,3.51,3.61,2212861,78823.74
2018-01-25,"738001                   TUNIS RE                 8,47         8,47",,8.46,8.35,8.46,555017,46592.28
2018-01-25,"120040                   TUNISAIR                  ,41          ,41",,0.41,0.4,0.41,1336614,5372.06
2018-01-25,"210090                   TUNISIE LEASING         13,99        13,99",,13.8,13.8,13.92,3285,4530.0
2018-01-25,"769001                   UADH                     2,25         2,27",,2.19,2.19,2.27,288620,6502.87
2018-01-25,"390010                   UIB                      23,4        23,35",,23.4,23.1,23.45,435882910,19531.88
2018-01-25,"772001                   UNIMED                    8,2          8,2",,8.2,8.19,8.2,143614,11763.84
2018-01-25,"720001                   WIFACK INT BANK          7,08         7,08",,7.07,7.07,7.08,8894,6287.73
2018-01-25,230035                   AIR LIQUDE TSIE            87           87,8484.0,84.0,84.0,84.0,407,3360.0
2018-01-25,"380070                   ALKIMIA                  40,7         40,7",0.0,40.7,0.0,0.0,0,
2018-01-25,"655001                   ASSURANCES SALIM        33,96        33,96",0.0,33.96,0.0,0.0,0,
2018-01-25,"300045                   ASTREE                  33,99        33,99",0.0,33.99,0.0,0.0,0,
2018-01-25,"758001                   BEST LEASE               1,85         1,85",0.0,1.85,0.0,0.0,0,
2018-01-25,"130055                   BTE (ADP)               16,88        16,88",0.0,17.38,0.0,0.0,0,
2018-01-25,"735001                   CIMENTS DE BIZERTE       2,21         2,21",,2.21,2.21,2.21,4844,1069.64
2018-01-25,"330090                   ELBENE INDUSTRIE         3,58         3,58",0.0,3.58,0.0,0.0,0,
2018-01-25,"320075                   ICF                      32,7         32,6",,33.6,32.7,33.6,32911,10936.81
2018-01-25,"672004                   MODERN LEASING           3,96         3,96",0.0,3.96,0.0,0.0,0,
2018-01-25,"250065                   PLAC. TSIE-SICAF        40,81        40,81",0.0,40.81,0.0,0.0,0,
2018-01-25,"667001                   SIPHAT                   5,48         5,48",,5.48,5.48,5.48,102,54.8
2018-01-25,"140070                   SPDIT - SICAF             8,2          8,2",0.0,8.2,0.0,0.0,0,
2018-01-25,"664001                   STEQ                     7,92         7,92",0.0,7.92,0.0,0.0,0,
2018-01-25,"410020                   TUNINVEST-SICAR          6,38         6,38",,6.36,6.36,6.38,502,318.5
2018-01-25,240050                   UBCI                       23           23,0.0,23.0,0.0,0.0,0,
2018-01-25,"768001                   ASS MULTI ITTIHAD         8,2         8,01",,8.49,8.2,8.49,289824,24490.92
2018-01-25,"430030                   SITEX                    6,07         6,07",0.0,5.89,0.0,0.0,0,
2018-01-25,"617001                   STE TUN. DU SUCRE        6,88         7,09",,6.88,6.88,6.88,3731,2566.24
2018-01-26,"725001                   ADWYA                    5,99         5,93",,5.93,5.93,6.07,23661641,42132.22
2018-01-26,"340005                   AMEN BANK                23,8        23,99",,24.4,23.7,24.4,8197411,95528.55
2018-01-26,"730001                   ARTES                    6,63         6,63",,6.59,6.54,6.6,576225,37979.58
2018-01-26,"714001                   ASSAD                    9,75         9,75",,9.7,9.7,9.8,849235,82766.8
2018-01-26,"360035                   ATB                      4,13         4,13",,4.12,4.07,4.12,35219,14347.02
2018-01-26,"774001                   ATELIER MEUBLE INT       2,42         2,37",,2.4,2.4,2.43,8244,1978.17
2018-01-26,"470010                   ATL                       3,3          3,3",,3.28,3.25,3.29,15258,4981.02
2018-01-26,"160015                   ATTIJARI BANK           43,35        43,09",,43.65,43.35,43.65,5976662,59885.02
2018-01-26,"661001                   ATTIJARI LEASING        18,14        18,14",,17.94,17.94,17.94,551,986.7
2018-01-26,"190060                   BH                      18,51         18,4",18.5119,19.0,18.5,19.05,178931043,37391.02
2018-01-26,"180045                   BIAT                      129        127,9",129127.0,127.0,127.0,129.0,364844,465707.0
2018-01-26,310060                   BNA                        12           12,1212.0,12.0,11.9,12.0,11907341,42859.91
2018-01-26,"220005                   BT                        7,9          7,9",,7.9,7.82,7.9,394641073,11338.72
2018-01-26,"759001                   CELLCOM                   1,7          1,7",,1.7,1.7,1.7,201,34.0
2018-01-26,"420085                   CIL                     17,95        17,95",0.0,17.95,0.0,0.0,0,
2018-01-26,"755001                   CITY CARS               12,18        12,18",0.0,12.18,0.0,0.0,0,
2018-01-26,"767001                   DELICE HOLDING          17,28        17,28",,17.15,17.15,17.29,9639,16602.85
2018-01-26,"665001                   ELECTROSTAR              2,72         2,72",,2.72,2.64,2.8,248224,6821.72
2018-01-26,"741001                   ENNAKL AUTOMOBILES       11,2         11,3",,11.39,11.2,11.4,94017,10589.35
2018-01-26,"721001                   ESSOUKNA                 3,76         3,76",,3.76,3.7,3.76,302,111.12
2018-01-26,"757001                   EURO-CYCLES              26,8         26,8",,27.48,26.75,27.55,5458681,47765.57
2018-01-26,"713001                   GIF-FILTER               1,48          1,5",,1.47,1.47,1.48,779520,11477.45
2018-01-26,"731013                   HANNIBAL LEASE           8,17         8,17",88.17,8.17,8.0,8.17,52228,42623.0
2018-01-26,644001                   MAGASIN GENERAL            39           39,0.0,39.0,0.0,0.0,0,
2018-01-26,"100010                   MONOPRIX                12,35        12,35",,12.35,12.2,12.35,403721,49722.87
2018-01-26,"762001                   MPBS                     3,28         3,28",0.0,3.28,0.0,0.0,0,
2018-01-26,"753001                   ONE TECH HOLDING        14,26        13,98",,13.97,13.9,14.26,11562411,61238.45
2018-01-26,"570001                   POULINA GP HOLDING      10,64        10,64",,10.6,10.6,10.64,241412,25615.56
2018-01-26,"761001                   SAH                     15,39         15,2",,15.45,15.2,15.45,12760761,95079.28
2018-01-26,"110025                   SFBT                    19,61        19,65",,19.65,19.61,19.65,730245,143428.9
2018-01-26,"659001                   SIAME                    2,33         2,33",,2.31,2.27,2.32,527515,12151.6
2018-01-26,"400005                   SIMPAR                   43,3         43,3",,43.65,43.65,43.8,1023,4467.3
2018-01-26,"718001                   SITS                      2,4          2,4",,2.35,2.35,2.39,1855,435.02
2018-01-26,"678001                   SOMOCER                  1,27         1,27",,1.27,1.24,1.28,2620353,32990.09
2018-01-26,"729001                   SOPAT                     ,72          ,72",,0.71,0.7,0.75,2687847,19007.09
